time,gFx,gFy,gFz
2022-10-12 16:54:37.9850,0.259,-0.743,-0.435,0.899
2022-10-12 16:54:37.9950,0.45,-0.797,-0.441,1.016
2022-10-12 16:54:38.0050,0.482,-0.874,-0.639,1.185
2022-10-12 16:54:38.0440,0.64,-0.7,-0.456,1.052
2022-10-12 16:54:38.0440,0.64,-0.7,-0.456,1.052
2022-10-12 16:54:38.0450,0.45,-0.618,-0.451,0.888
2022-10-12 16:54:38.0460,0.45,-0.618,-0.451,0.888
2022-10-12 16:54:38.0550,0.428,-0.591,-0.413,0.838
2022-10-12 16:54:38.0650,0.542,-0.471,-0.333,0.792
2022-10-12 16:54:38.0750,0.527,-0.45,-0.46,0.832
2022-10-12 16:54:38.0850,0.533,-0.47,-0.56,0.905
2022-10-12 16:54:38.0960,0.677,-0.495,-0.653,1.063
2022-10-12 16:54:38.1060,0.818,-0.526,-0.7,1.198
2022-10-12 16:54:38.1160,0.949,-0.501,-0.662,1.261
2022-10-12 16:54:38.1420,0.851,-0.52,-0.592,1.16
2022-10-12 16:54:38.1430,0.851,-0.52,-0.592,1.16
2022-10-12 16:54:38.1460,0.583,-0.454,-0.574,0.936
2022-10-12 16:54:38.1620,0.653,-0.378,-0.391,0.85
2022-10-12 16:54:38.1660,0.599,-0.405,-0.397,0.825
2022-10-12 16:54:38.1770,0.556,-0.485,-0.46,0.869
2022-10-12 16:54:38.1870,0.751,-0.392,-0.382,0.929
2022-10-12 16:54:38.1970,0.819,-0.407,-0.463,1.025
2022-10-12 16:54:38.2070,0.727,-0.486,-0.539,1.027
2022-10-12 16:54:38.2440,0.694,-0.505,-0.604,1.05
2022-10-12 16:54:38.2450,0.694,-0.505,-0.604,1.05
2022-10-12 16:54:38.2450,0.694,-0.505,-0.604,1.05
2022-10-12 16:54:38.2470,0.73,-0.615,-0.703,1.185
2022-10-12 16:54:38.2570,0.737,-0.626,-0.746,1.221
2022-10-12 16:54:38.2670,0.788,-0.655,-0.766,1.279
2022-10-12 16:54:38.2780,0.792,-0.655,-0.707,1.247
2022-10-12 16:54:38.2870,0.792,-0.599,-0.582,1.151
2022-10-12 16:54:38.2980,0.606,-0.566,-0.502,0.969
2022-10-12 16:54:38.3090,0.461,-0.484,-0.4,0.779
2022-10-12 16:54:38.3430,0.58,-0.516,-0.529,0.939
2022-10-12 16:54:38.3430,0.58,-0.516,-0.529,0.939
2022-10-12 16:54:38.3440,0.58,-0.516,-0.529,0.939
2022-10-12 16:54:38.3470,0.768,-0.545,-0.669,1.155
2022-10-12 16:54:38.3580,0.868,-0.511,-0.699,1.226
2022-10-12 16:54:38.3680,0.9,-0.469,-0.613,1.186
2022-10-12 16:54:38.3780,0.659,-0.407,-0.521,0.933
2022-10-12 16:54:38.3890,0.628,-0.304,-0.316,0.766
2022-10-12 16:54:38.3980,0.483,-0.304,-0.345,0.667
2022-10-12 16:54:38.4080,0.352,-0.449,-0.476,0.743
2022-10-12 16:54:38.4220,0.589,-0.59,-0.563,1.006
2022-10-12 16:54:38.4490,0.886,-0.643,-0.7,1.299
2022-10-12 16:54:38.4490,0.886,-0.643,-0.7,1.299
2022-10-12 16:54:38.4490,0.886,-0.643,-0.7,1.299
2022-10-12 16:54:38.4580,0.794,-0.628,-0.63,1.192
2022-10-12 16:54:38.4690,0.686,-0.593,-0.538,1.054
2022-10-12 16:54:38.4790,0.543,-0.639,-0.483,0.968
2022-10-12 16:54:38.4890,0.571,-0.579,-0.369,0.893
2022-10-12 16:54:38.4990,0.613,-0.596,-0.334,0.918
2022-10-12 16:54:38.5100,0.583,-0.579,-0.379,0.905
2022-10-12 16:54:38.5480,0.7,-0.704,-0.531,1.126
2022-10-12 16:54:38.5480,0.7,-0.704,-0.531,1.126
2022-10-12 16:54:38.5480,0.7,-0.704,-0.531,1.126
2022-10-12 16:54:38.5490,0.773,-0.722,-0.604,1.218
2022-10-12 16:54:38.5590,0.785,-0.701,-0.552,1.188
