time,gFx,gFy,gFz,
57:27.5,0.231,-0.784,-0.572,0.998
57:27.5,0.222,-0.807,-0.571,1.013
57:27.5,0.222,-0.807,-0.571,1.013
57:27.5,0.23,-0.815,-0.571,1.021
57:27.5,0.222,-0.817,-0.571,1.021
57:27.5,0.223,-0.82,-0.572,1.024
57:27.5,0.226,-0.817,-0.573,1.023
57:27.6,0.229,-0.816,-0.565,1.019
57:27.6,0.233,-0.811,-0.556,1.011
57:27.6,0.231,-0.804,-0.55,1.001
57:27.6,0.227,-0.806,-0.553,1.003
57:27.6,0.227,-0.806,-0.553,1.003
57:27.6,0.227,-0.806,-0.553,1.003
57:27.6,0.223,-0.81,-0.557,1.008
57:27.6,0.22,-0.81,-0.557,1.007
57:27.6,0.224,-0.811,-0.555,1.008
57:27.6,0.219,-0.809,-0.553,1.004
57:27.7,0.217,-0.805,-0.552,1
57:27.7,0.218,-0.803,-0.555,1
57:27.7,0.221,-0.803,-0.56,1.004
57:27.7,0.225,-0.806,-0.571,1.013
57:27.7,0.225,-0.806,-0.571,1.013
57:27.7,0.225,-0.806,-0.571,1.013
57:27.7,0.224,-0.805,-0.568,1.01
57:27.7,0.228,-0.802,-0.565,1.007
57:27.7,0.224,-0.801,-0.565,1.005
57:27.7,0.224,-0.802,-0.566,1.007
57:27.8,0.227,-0.803,-0.569,1.01
57:27.8,0.226,-0.807,-0.569,1.013
57:27.8,0.231,-0.811,-0.568,1.017
57:27.8,0.229,-0.809,-0.571,1.016
57:27.8,0.224,-0.803,-0.568,1.009
57:27.8,0.224,-0.803,-0.568,1.009
57:27.8,0.224,-0.803,-0.568,1.009
57:27.8,0.228,-0.799,-0.566,1.005
57:27.8,0.229,-0.796,-0.57,1.005
57:27.8,0.225,-0.793,-0.573,1.004
57:27.9,0.227,-0.794,-0.576,1.007
57:27.9,0.228,-0.794,-0.577,1.008
57:27.9,0.227,-0.794,-0.579,1.009
57:27.9,0.229,-0.788,-0.579,1.004
57:27.9,0.229,-0.788,-0.579,1.004
57:27.9,0.229,-0.788,-0.579,1.004
57:27.9,0.227,-0.786,-0.58,1.003
57:27.9,0.226,-0.784,-0.58,1.001
57:27.9,0.229,-0.785,-0.578,1.001
57:27.9,0.227,-0.786,-0.578,1.002
57:28.0,0.228,-0.791,-0.573,1.003
57:28.0,0.231,-0.793,-0.57,1.004
57:28.0,0.232,-0.795,-0.567,1.004
57:28.0,0.229,-0.795,-0.565,1.002
57:28.0,0.23,-0.798,-0.565,1.004
57:28.0,0.23,-0.798,-0.565,1.004
57:28.0,0.227,-0.804,-0.565,1.009
57:28.0,0.226,-0.808,-0.564,1.011
57:28.0,0.222,-0.811,-0.563,1.012
57:28.0,0.221,-0.814,-0.56,1.012
57:28.1,0.222,-0.815,-0.555,1.011
57:28.1,0.226,-0.817,-0.552,1.012
57:28.1,0.225,-0.818,-0.552,1.012
57:28.1,0.223,-0.816,-0.552,1.01
57:28.1,0.223,-0.812,-0.551,1.006
57:28.1,0.224,-0.812,-0.551,1.007
57:28.1,0.224,-0.812,-0.551,1.007
57:28.1,0.226,-0.813,-0.554,1.009
57:28.1,0.224,-0.811,-0.554,1.007
57:28.1,0.223,-0.811,-0.554,1.007
57:28.2,0.222,-0.811,-0.553,1.006
57:28.2,0.221,-0.812,-0.551,1.006
57:28.2,0.223,-0.812,-0.551,1.006
57:28.2,0.224,-0.81,-0.557,1.008
57:28.2,0.224,-0.81,-0.557,1.008
57:28.2,0.224,-0.81,-0.557,1.008
57:28.2,0.224,-0.81,-0.557,1.008
57:28.2,0.222,-0.809,-0.559,1.008
57:28.2,0.224,-0.809,-0.557,1.007
57:28.2,0.223,-0.81,-0.556,1.007
57:28.3,0.223,-0.81,-0.556,1.007
57:28.3,0.224,-0.81,-0.558,1.009
57:28.3,0.224,-0.812,-0.559,1.011
57:28.3,0.226,-0.808,-0.559,1.008
57:28.3,0.226,-0.808,-0.559,1.008
57:28.3,0.226,-0.808,-0.559,1.008
57:28.3,0.225,-0.805,-0.559,1.006
57:28.3,0.226,-0.807,-0.556,1.006
57:28.3,0.224,-0.807,-0.558,1.006
57:28.3,0.224,-0.806,-0.558,1.006
57:28.4,0.226,-0.807,-0.559,1.007
57:28.4,0.223,-0.808,-0.559,1.008
57:28.4,0.223,-0.809,-0.558,1.008
57:28.4,0.223,-0.81,-0.555,1.007
57:28.4,0.223,-0.81,-0.555,1.007
57:28.4,0.223,-0.81,-0.555,1.007
57:28.4,0.223,-0.81,-0.554,1.006
57:28.4,0.225,-0.811,-0.554,1.008
57:28.4,0.225,-0.812,-0.553,1.008
57:28.5,0.224,-0.811,-0.551,1.006
57:28.5,0.224,-0.81,-0.548,1.003
57:28.5,0.225,-0.812,-0.547,1.005
57:28.5,0.223,-0.816,-0.547,1.007
57:28.5,0.219,-0.82,-0.551,1.012
57:28.5,0.219,-0.82,-0.551,1.012
57:28.5,0.219,-0.82,-0.551,1.012
57:28.5,0.219,-0.82,-0.551,1.012
57:28.5,0.224,-0.821,-0.549,1.013
57:28.5,0.223,-0.819,-0.547,1.01
57:28.6,0.221,-0.818,-0.548,1.009
57:28.6,0.221,-0.817,-0.546,1.007
57:28.6,0.219,-0.817,-0.544,1.006
57:28.6,0.218,-0.816,-0.545,1.005
57:28.6,0.221,-0.813,-0.548,1.005
57:28.6,0.225,-0.814,-0.55,1.008
57:28.6,0.225,-0.814,-0.55,1.008
57:28.6,0.226,-0.814,-0.55,1.008
57:28.6,0.224,-0.814,-0.549,1.007
57:28.6,0.223,-0.812,-0.547,1.004
57:28.7,0.224,-0.811,-0.545,1.002
57:28.7,0.222,-0.812,-0.544,1.002
57:28.7,0.223,-0.815,-0.546,1.006
57:28.7,0.222,-0.818,-0.545,1.008
57:28.7,0.221,-0.821,-0.545,1.01
57:28.7,0.219,-0.824,-0.541,1.01
57:28.7,0.219,-0.824,-0.541,1.01
57:28.7,0.219,-0.824,-0.541,1.01
57:28.7,0.221,-0.824,-0.543,1.011
57:28.7,0.219,-0.824,-0.544,1.011
57:28.8,0.219,-0.822,-0.546,1.011
57:28.8,0.222,-0.819,-0.547,1.01
57:28.8,0.221,-0.816,-0.547,1.007
57:28.8,0.221,-0.815,-0.548,1.007
57:28.8,0.221,-0.813,-0.551,1.007
57:28.8,0.221,-0.813,-0.551,1.007
57:28.8,0.221,-0.813,-0.551,1.007
57:28.8,0.221,-0.813,-0.551,1.007
57:28.8,0.221,-0.815,-0.552,1.009
57:28.8,0.221,-0.815,-0.551,1.008
57:28.9,0.221,-0.816,-0.55,1.009
57:28.9,0.221,-0.815,-0.548,1.007
57:28.9,0.221,-0.815,-0.544,1.004
57:28.9,0.221,-0.815,-0.544,1.004
57:28.9,0.221,-0.817,-0.545,1.007
57:28.9,0.223,-0.817,-0.545,1.007
57:28.9,0.22,-0.816,-0.544,1.005
57:28.9,0.22,-0.816,-0.544,1.005
57:28.9,0.221,-0.816,-0.546,1.006
57:28.9,0.223,-0.818,-0.549,1.01
57:29.0,0.222,-0.818,-0.552,1.011
57:29.0,0.22,-0.816,-0.553,1.01
57:29.0,0.217,-0.816,-0.553,1.009
57:29.0,0.219,-0.817,-0.55,1.009
57:29.0,0.22,-0.821,-0.541,1.008
57:29.0,0.22,-0.821,-0.541,1.008
57:29.0,0.22,-0.821,-0.541,1.008
57:29.0,0.22,-0.822,-0.541,1.008
57:29.0,0.221,-0.82,-0.54,1.006
57:29.0,0.22,-0.817,-0.543,1.005
57:29.1,0.221,-0.816,-0.545,1.006
57:29.1,0.221,-0.816,-0.546,1.006
57:29.1,0.221,-0.814,-0.547,1.005
57:29.1,0.223,-0.814,-0.548,1.006
57:29.1,0.22,-0.816,-0.548,1.007
57:29.1,0.22,-0.816,-0.548,1.007
57:29.1,0.22,-0.816,-0.548,1.007
57:29.1,0.22,-0.818,-0.545,1.007
57:29.1,0.222,-0.818,-0.545,1.008
57:29.1,0.221,-0.819,-0.544,1.008
57:29.2,0.22,-0.821,-0.543,1.009
57:29.2,0.222,-0.82,-0.543,1.008
57:29.2,0.222,-0.818,-0.545,1.008
57:29.2,0.221,-0.817,-0.547,1.008
57:29.2,0.221,-0.817,-0.548,1.008
57:29.2,0.222,-0.817,-0.549,1.009
57:29.2,0.222,-0.817,-0.549,1.009
57:29.2,0.222,-0.817,-0.549,1.009
57:29.2,0.222,-0.817,-0.549,1.009
57:29.2,0.224,-0.817,-0.548,1.009
57:29.3,0.224,-0.812,-0.55,1.006
57:29.3,0.221,-0.81,-0.551,1.004
57:29.3,0.221,-0.809,-0.551,1.003
57:29.3,0.223,-0.812,-0.55,1.006
57:29.3,0.222,-0.813,-0.55,1.006
57:29.3,0.222,-0.813,-0.55,1.006
57:29.3,0.222,-0.813,-0.55,1.006
57:29.3,0.221,-0.815,-0.55,1.008
57:29.3,0.221,-0.814,-0.55,1.007
57:29.3,0.22,-0.813,-0.551,1.006
57:29.4,0.221,-0.812,-0.551,1.006
57:29.4,0.223,-0.81,-0.551,1.005
57:29.4,0.225,-0.811,-0.551,1.006
57:29.4,0.226,-0.812,-0.551,1.007
57:29.4,0.224,-0.811,-0.55,1.005
57:29.4,0.221,-0.82,-0.548,1.011
57:29.4,0.221,-0.82,-0.548,1.011
57:29.4,0.221,-0.82,-0.548,1.011
57:29.4,0.217,-0.821,-0.548,1.011
57:29.4,0.216,-0.822,-0.549,1.012
57:29.5,0.219,-0.822,-0.549,1.012
57:29.5,0.222,-0.821,-0.549,1.012
57:29.5,0.221,-0.818,-0.549,1.01
57:29.5,0.222,-0.815,-0.549,1.007
57:29.5,0.221,-0.813,-0.547,1.004
57:29.5,0.221,-0.813,-0.547,1.004
57:29.5,0.221,-0.813,-0.547,1.004
57:29.5,0.225,-0.815,-0.546,1.006
57:29.5,0.223,-0.817,-0.545,1.007
57:29.5,0.222,-0.817,-0.544,1.006
57:29.6,0.222,-0.817,-0.545,1.007
57:29.6,0.219,-0.816,-0.547,1.006
57:29.6,0.22,-0.815,-0.55,1.008
57:29.6,0.22,-0.814,-0.553,1.008
57:29.6,0.22,-0.813,-0.554,1.008
57:29.6,0.223,-0.814,-0.553,1.009
57:29.6,0.223,-0.814,-0.553,1.009
57:29.6,0.222,-0.814,-0.55,1.007
57:29.6,0.223,-0.815,-0.547,1.007
57:29.6,0.221,-0.816,-0.548,1.007
57:29.7,0.221,-0.816,-0.549,1.008
57:29.7,0.223,-0.816,-0.55,1.009
57:29.7,0.222,-0.815,-0.553,1.01
57:29.7,0.222,-0.814,-0.553,1.009
57:29.7,0.222,-0.812,-0.553,1.007
57:29.7,0.223,-0.811,-0.552,1.006
57:29.7,0.223,-0.811,-0.552,1.006
57:29.7,0.223,-0.811,-0.552,1.006
57:29.7,0.224,-0.811,-0.55,1.005
57:29.8,0.224,-0.813,-0.551,1.007
57:29.8,0.223,-0.812,-0.551,1.006
57:29.8,0.224,-0.811,-0.552,1.006
57:29.8,0.223,-0.811,-0.552,1.006
57:29.8,0.225,-0.809,-0.555,1.007
57:29.8,0.224,-0.807,-0.558,1.006
57:29.8,0.224,-0.807,-0.558,1.006
57:29.8,0.224,-0.807,-0.558,1.006
57:29.8,0.224,-0.808,-0.558,1.007
57:29.8,0.224,-0.811,-0.558,1.01
57:29.9,0.225,-0.811,-0.557,1.009
57:29.9,0.224,-0.808,-0.555,1.006
57:29.9,0.224,-0.807,-0.553,1.004
57:29.9,0.226,-0.807,-0.554,1.005
57:29.9,0.228,-0.807,-0.556,1.006
57:29.9,0.225,-0.807,-0.559,1.007
57:29.9,0.22,-0.809,-0.561,1.009
57:29.9,0.22,-0.809,-0.561,1.009
57:29.9,0.222,-0.811,-0.56,1.01
57:29.9,0.224,-0.813,-0.559,1.012
57:30.0,0.222,-0.813,-0.558,1.011
57:30.0,0.22,-0.814,-0.554,1.009
57:30.0,0.221,-0.814,-0.552,1.008
57:30.0,0.223,-0.813,-0.55,1.007
57:30.0,0.224,-0.811,-0.551,1.006
57:30.0,0.224,-0.812,-0.548,1.005
57:30.0,0.224,-0.812,-0.548,1.005
57:30.0,0.224,-0.812,-0.548,1.005
57:30.0,0.223,-0.81,-0.551,1.005
57:30.0,0.22,-0.812,-0.552,1.006
57:30.1,0.219,-0.814,-0.552,1.008
57:30.1,0.219,-0.816,-0.552,1.009
57:30.1,0.221,-0.817,-0.552,1.01
57:30.1,0.223,-0.816,-0.551,1.01
57:30.1,0.222,-0.816,-0.551,1.009
57:30.1,0.223,-0.814,-0.55,1.007
57:30.1,0.223,-0.814,-0.55,1.007
57:30.1,0.223,-0.814,-0.55,1.007
57:30.1,0.223,-0.814,-0.55,1.007
57:30.1,0.222,-0.815,-0.551,1.009
57:30.2,0.222,-0.816,-0.551,1.009
57:30.2,0.221,-0.816,-0.55,1.009
57:30.2,0.223,-0.816,-0.55,1.009
57:30.2,0.223,-0.816,-0.55,1.009
57:30.2,0.222,-0.816,-0.551,1.009
57:30.2,0.223,-0.81,-0.553,1.006
57:30.2,0.223,-0.81,-0.553,1.006
57:30.2,0.223,-0.81,-0.553,1.006
57:30.2,0.224,-0.808,-0.552,1.004
57:30.2,0.224,-0.808,-0.552,1.004
57:30.3,0.223,-0.808,-0.553,1.004
57:30.3,0.222,-0.809,-0.554,1.005
57:30.3,0.223,-0.811,-0.554,1.007
57:30.3,0.224,-0.813,-0.556,1.01
57:30.3,0.222,-0.811,-0.558,1.009
57:30.3,0.225,-0.808,-0.554,1.005
57:30.3,0.225,-0.808,-0.554,1.005
57:30.3,0.225,-0.808,-0.554,1.005
57:30.3,0.225,-0.808,-0.554,1.005
57:30.3,0.225,-0.808,-0.554,1.005
57:30.4,0.227,-0.808,-0.553,1.005
57:30.4,0.228,-0.809,-0.555,1.007
57:30.4,0.226,-0.812,-0.557,1.01
57:30.4,0.224,-0.813,-0.555,1.01
57:30.4,0.222,-0.812,-0.556,1.009
57:30.4,0.224,-0.813,-0.559,1.012
57:30.4,0.224,-0.813,-0.559,1.012
57:30.4,0.224,-0.813,-0.559,1.012
57:30.4,0.224,-0.813,-0.559,1.012
57:30.4,0.222,-0.813,-0.559,1.011
57:30.5,0.223,-0.811,-0.557,1.009
57:30.5,0.222,-0.809,-0.554,1.005
57:30.5,0.223,-0.807,-0.552,1.003
57:30.5,0.224,-0.808,-0.553,1.004
57:30.5,0.225,-0.809,-0.551,1.004
57:30.5,0.226,-0.81,-0.551,1.005
57:30.5,0.223,-0.811,-0.552,1.006
57:30.5,0.223,-0.811,-0.552,1.006
57:30.5,0.222,-0.811,-0.553,1.006
57:30.6,0.222,-0.812,-0.555,1.008
57:30.6,0.221,-0.812,-0.557,1.009
57:30.6,0.222,-0.812,-0.555,1.008
57:30.6,0.223,-0.812,-0.553,1.007
57:30.6,0.222,-0.814,-0.553,1.009
57:30.6,0.22,-0.814,-0.551,1.007
57:30.6,0.223,-0.819,-0.551,1.012
57:30.6,0.223,-0.819,-0.551,1.012
57:30.6,0.223,-0.819,-0.551,1.012
57:30.6,0.225,-0.818,-0.551,1.012
57:30.6,0.224,-0.816,-0.553,1.011
57:30.7,0.224,-0.814,-0.552,1.009
57:30.7,0.224,-0.811,-0.552,1.006
57:30.7,0.223,-0.809,-0.553,1.005
57:30.7,0.222,-0.809,-0.557,1.007
57:30.7,0.224,-0.809,-0.559,1.009
57:30.7,0.223,-0.807,-0.559,1.007
57:30.7,0.223,-0.807,-0.559,1.007
57:30.7,0.223,-0.807,-0.559,1.007
57:30.7,0.222,-0.806,-0.559,1.006
57:30.7,0.223,-0.805,-0.56,1.006
57:30.8,0.224,-0.806,-0.56,1.007
57:30.8,0.225,-0.806,-0.56,1.007
57:30.8,0.225,-0.807,-0.56,1.008
57:30.8,0.225,-0.806,-0.56,1.007
57:30.8,0.224,-0.805,-0.56,1.006
57:30.8,0.225,-0.802,-0.567,1.008
57:30.8,0.225,-0.802,-0.567,1.008
57:30.8,0.225,-0.802,-0.567,1.008
57:30.8,0.227,-0.801,-0.569,1.008
57:30.8,0.23,-0.8,-0.567,1.007
57:30.9,0.231,-0.8,-0.566,1.007
57:30.9,0.23,-0.801,-0.565,1.007
57:30.9,0.227,-0.802,-0.565,1.007
57:30.9,0.225,-0.803,-0.565,1.007
57:30.9,0.22,-0.804,-0.564,1.006
57:30.9,0.223,-0.807,-0.563,1.009
57:30.9,0.223,-0.807,-0.563,1.009
57:30.9,0.223,-0.807,-0.563,1.009
57:30.9,0.223,-0.807,-0.563,1.009
57:31.0,0.225,-0.805,-0.561,1.007
57:31.0,0.224,-0.804,-0.559,1.005
57:31.0,0.222,-0.804,-0.557,1.003
57:31.0,0.226,-0.806,-0.558,1.006
57:31.0,0.226,-0.808,-0.559,1.008
57:31.0,0.225,-0.81,-0.557,1.008
57:31.0,0.224,-0.808,-0.554,1.005
57:31.0,0.224,-0.808,-0.554,1.005
57:31.0,0.224,-0.808,-0.554,1.005
57:31.0,0.224,-0.809,-0.554,1.006
57:31.1,0.225,-0.809,-0.557,1.008
57:31.1,0.227,-0.809,-0.559,1.009
57:31.1,0.226,-0.809,-0.562,1.011
57:31.1,0.224,-0.809,-0.561,1.01
57:31.1,0.224,-0.808,-0.559,1.008
57:31.1,0.222,-0.808,-0.56,1.008
57:31.1,0.223,-0.808,-0.562,1.009
57:31.1,0.223,-0.808,-0.562,1.009
57:31.1,0.223,-0.808,-0.562,1.009
57:31.1,0.223,-0.806,-0.563,1.008
57:31.2,0.226,-0.806,-0.565,1.01
57:31.2,0.227,-0.805,-0.565,1.009
57:31.2,0.227,-0.803,-0.568,1.009
57:31.2,0.226,-0.801,-0.568,1.008
57:31.2,0.227,-0.8,-0.57,1.008
57:31.2,0.227,-0.798,-0.568,1.005
57:31.2,0.226,-0.803,-0.568,1.009
57:31.2,0.226,-0.803,-0.568,1.009
57:31.2,0.226,-0.803,-0.568,1.009
57:31.2,0.225,-0.803,-0.567,1.008
57:31.3,0.224,-0.804,-0.566,1.008
57:31.3,0.224,-0.804,-0.565,1.008
57:31.3,0.225,-0.804,-0.563,1.007
57:31.3,0.226,-0.804,-0.563,1.007
57:31.3,0.226,-0.804,-0.562,1.007
57:31.3,0.226,-0.803,-0.562,1.006
57:31.3,0.226,-0.805,-0.561,1.007
57:31.3,0.226,-0.805,-0.561,1.007
57:31.3,0.226,-0.805,-0.561,1.007
57:31.3,0.224,-0.805,-0.561,1.006
57:31.4,0.224,-0.805,-0.56,1.006
57:31.4,0.227,-0.805,-0.562,1.008
57:31.4,0.226,-0.805,-0.564,1.009
57:31.4,0.227,-0.807,-0.564,1.01
57:31.4,0.226,-0.806,-0.565,1.01
57:31.4,0.223,-0.803,-0.566,1.007
57:31.4,0.228,-0.805,-0.567,1.011
57:31.4,0.228,-0.805,-0.567,1.011
57:31.4,0.228,-0.805,-0.567,1.011
57:31.4,0.227,-0.805,-0.568,1.011
57:31.5,0.224,-0.803,-0.566,1.008
57:31.5,0.225,-0.803,-0.564,1.007
57:31.5,0.224,-0.804,-0.563,1.007
57:31.5,0.225,-0.803,-0.564,1.007
57:31.5,0.226,-0.803,-0.564,1.007
57:31.5,0.225,-0.805,-0.563,1.008
57:31.5,0.225,-0.805,-0.558,1.005
57:31.5,0.225,-0.805,-0.558,1.005
57:31.5,0.225,-0.805,-0.558,1.005
57:31.5,0.227,-0.807,-0.558,1.007
57:31.6,0.227,-0.807,-0.558,1.007
57:31.6,0.225,-0.808,-0.56,1.009
57:31.6,0.225,-0.808,-0.561,1.009
57:31.6,0.225,-0.808,-0.56,1.009
57:31.6,0.224,-0.805,-0.561,1.006
57:31.6,0.225,-0.806,-0.562,1.008
57:31.6,0.225,-0.809,-0.562,1.01
57:31.6,0.225,-0.809,-0.562,1.01
57:31.6,0.225,-0.809,-0.562,1.01
57:31.6,0.225,-0.807,-0.562,1.009
57:31.7,0.224,-0.807,-0.563,1.009
57:31.7,0.226,-0.804,-0.564,1.008
57:31.7,0.227,-0.801,-0.565,1.006
57:31.7,0.229,-0.8,-0.565,1.006
57:31.7,0.231,-0.799,-0.564,1.005
57:31.7,0.231,-0.8,-0.564,1.006
57:31.7,0.226,-0.803,-0.565,1.008
57:31.7,0.226,-0.803,-0.565,1.008
57:31.7,0.226,-0.803,-0.565,1.008
57:31.7,0.226,-0.804,-0.565,1.008
57:31.8,0.225,-0.804,-0.568,1.01
57:31.8,0.225,-0.804,-0.568,1.01
57:31.8,0.225,-0.803,-0.57,1.01
57:31.8,0.225,-0.8,-0.57,1.008
57:31.8,0.227,-0.8,-0.57,1.008
57:31.8,0.228,-0.797,-0.57,1.006
57:31.8,0.227,-0.801,-0.564,1.006
57:31.8,0.227,-0.801,-0.564,1.006
57:31.8,0.227,-0.801,-0.564,1.006
57:31.8,0.224,-0.803,-0.564,1.007
57:31.9,0.225,-0.804,-0.564,1.008
57:31.9,0.226,-0.803,-0.565,1.008
57:31.9,0.228,-0.801,-0.566,1.007
57:31.9,0.229,-0.799,-0.567,1.006
57:31.9,0.228,-0.798,-0.57,1.007
57:31.9,0.229,-0.8,-0.571,1.009
57:31.9,0.227,-0.805,-0.567,1.01
57:31.9,0.227,-0.805,-0.567,1.01
57:31.9,0.227,-0.805,-0.567,1.01
57:31.9,0.227,-0.805,-0.567,1.01
57:32.0,0.229,-0.805,-0.569,1.012
57:32.0,0.225,-0.805,-0.57,1.012
57:32.0,0.226,-0.802,-0.57,1.01
57:32.0,0.227,-0.799,-0.568,1.006
57:32.0,0.226,-0.798,-0.564,1.003
57:32.0,0.226,-0.797,-0.564,1.002
57:32.0,0.228,-0.798,-0.565,1.004
57:32.0,0.228,-0.802,-0.57,1.01
57:32.0,0.228,-0.802,-0.57,1.01
57:32.0,0.228,-0.802,-0.57,1.01
57:32.1,0.226,-0.802,-0.569,1.009
57:32.1,0.225,-0.801,-0.567,1.007
57:32.1,0.225,-0.801,-0.567,1.007
57:32.1,0.225,-0.801,-0.567,1.007
57:32.1,0.226,-0.803,-0.569,1.01
57:32.1,0.225,-0.804,-0.568,1.01
57:32.1,0.225,-0.804,-0.563,1.007
57:32.2,0.225,-0.804,-0.563,1.007
57:32.2,0.225,-0.804,-0.563,1.007
57:32.2,0.225,-0.804,-0.563,1.007
57:32.2,0.226,-0.806,-0.563,1.009
57:32.2,0.226,-0.805,-0.564,1.009
57:32.2,0.225,-0.805,-0.562,1.007
57:32.2,0.226,-0.804,-0.564,1.008
57:32.2,0.226,-0.804,-0.564,1.008
57:32.2,0.226,-0.805,-0.564,1.009
57:32.2,0.225,-0.803,-0.564,1.007
57:32.2,0.225,-0.803,-0.564,1.007
57:32.2,0.225,-0.803,-0.564,1.007
57:32.3,0.226,-0.801,-0.566,1.006
57:32.3,0.228,-0.801,-0.567,1.008
57:32.3,0.227,-0.8,-0.568,1.007
57:32.3,0.226,-0.8,-0.569,1.007
57:32.3,0.226,-0.802,-0.57,1.01
57:32.3,0.225,-0.802,-0.57,1.009
57:32.3,0.224,-0.801,-0.568,1.007
57:32.4,0.227,-0.801,-0.567,1.007
57:32.4,0.227,-0.801,-0.567,1.007
57:32.4,0.227,-0.799,-0.568,1.006
57:32.4,0.227,-0.799,-0.568,1.006
57:32.4,0.226,-0.799,-0.567,1.005
57:32.4,0.23,-0.798,-0.569,1.007
57:32.4,0.23,-0.798,-0.569,1.007
57:32.4,0.227,-0.797,-0.569,1.005
57:32.4,0.228,-0.797,-0.57,1.006
57:32.4,0.229,-0.8,-0.57,1.009
57:32.5,0.223,-0.803,-0.573,1.011
57:32.5,0.223,-0.803,-0.573,1.011
57:32.5,0.223,-0.803,-0.573,1.011
57:32.5,0.222,-0.803,-0.571,1.01
57:32.5,0.226,-0.803,-0.569,1.01
57:32.5,0.231,-0.802,-0.57,1.011
57:32.5,0.227,-0.8,-0.569,1.008
57:32.5,0.227,-0.798,-0.569,1.006
57:32.5,0.227,-0.797,-0.567,1.004
57:32.5,0.227,-0.798,-0.566,1.004
57:32.5,0.226,-0.799,-0.567,1.005
57:32.6,0.224,-0.799,-0.57,1.007
57:32.6,0.224,-0.799,-0.57,1.007
57:32.6,0.224,-0.799,-0.57,1.007
57:32.6,0.226,-0.8,-0.571,1.009
57:32.6,0.226,-0.8,-0.57,1.008
57:32.6,0.225,-0.8,-0.571,1.008
57:32.6,0.226,-0.802,-0.57,1.01
57:32.6,0.225,-0.803,-0.568,1.009
57:32.6,0.225,-0.802,-0.567,1.008
57:32.6,0.225,-0.803,-0.567,1.008
57:32.7,0.225,-0.803,-0.565,1.007
57:32.7,0.225,-0.803,-0.565,1.007
57:32.7,0.227,-0.804,-0.568,1.01
57:32.7,0.228,-0.804,-0.57,1.012
57:32.7,0.228,-0.801,-0.571,1.01
57:32.7,0.228,-0.8,-0.571,1.009
57:32.7,0.228,-0.799,-0.569,1.007
57:32.7,0.227,-0.798,-0.568,1.005
57:32.7,0.227,-0.799,-0.569,1.007
57:32.7,0.228,-0.799,-0.57,1.008
57:32.8,0.226,-0.799,-0.568,1.006
57:32.8,0.226,-0.799,-0.568,1.006
57:32.8,0.227,-0.798,-0.571,1.007
57:32.8,0.227,-0.796,-0.571,1.006
57:32.8,0.227,-0.795,-0.573,1.006
57:32.8,0.226,-0.796,-0.575,1.008
57:32.8,0.227,-0.795,-0.574,1.006
57:32.8,0.227,-0.796,-0.574,1.007
57:32.8,0.226,-0.795,-0.574,1.006
57:32.9,0.231,-0.803,-0.566,1.009
57:32.9,0.231,-0.803,-0.566,1.009
57:32.9,0.231,-0.803,-0.566,1.009
57:32.9,0.231,-0.803,-0.566,1.009
57:32.9,0.229,-0.804,-0.567,1.01
57:32.9,0.228,-0.804,-0.567,1.01
57:32.9,0.227,-0.8,-0.568,1.007
57:32.9,0.227,-0.798,-0.568,1.005
57:32.9,0.228,-0.799,-0.569,1.007
57:32.9,0.229,-0.802,-0.571,1.011
57:32.9,0.23,-0.803,-0.574,1.014
57:33.0,0.225,-0.799,-0.572,1.008
57:33.0,0.225,-0.799,-0.572,1.008
57:33.0,0.225,-0.799,-0.572,1.008
57:33.0,0.229,-0.8,-0.571,1.009
57:33.0,0.227,-0.799,-0.572,1.009
57:33.0,0.226,-0.798,-0.572,1.008
57:33.0,0.227,-0.798,-0.571,1.007
57:33.0,0.226,-0.797,-0.568,1.004
57:33.0,0.227,-0.796,-0.569,1.004
57:33.1,0.227,-0.799,-0.574,1.01
57:33.1,0.228,-0.799,-0.572,1.009
57:33.1,0.228,-0.799,-0.572,1.009
57:33.1,0.228,-0.799,-0.572,1.009
57:33.1,0.226,-0.797,-0.572,1.007
57:33.1,0.226,-0.797,-0.571,1.006
57:33.1,0.226,-0.797,-0.569,1.005
57:33.1,0.225,-0.799,-0.57,1.007
57:33.1,0.225,-0.801,-0.571,1.009
57:33.1,0.227,-0.801,-0.572,1.01
57:33.1,0.226,-0.802,-0.574,1.012
57:33.2,0.225,-0.798,-0.574,1.008
57:33.2,0.225,-0.798,-0.574,1.008
57:33.2,0.225,-0.798,-0.574,1.008
57:33.2,0.226,-0.798,-0.574,1.009
57:33.2,0.227,-0.798,-0.574,1.009
57:33.2,0.229,-0.797,-0.574,1.009
57:33.2,0.229,-0.795,-0.575,1.008
57:33.2,0.227,-0.795,-0.575,1.007
57:33.2,0.227,-0.795,-0.575,1.007
57:33.3,0.227,-0.796,-0.571,1.006
57:33.3,0.227,-0.796,-0.571,1.006
57:33.3,0.227,-0.796,-0.571,1.006
57:33.3,0.227,-0.797,-0.571,1.006
57:33.3,0.226,-0.798,-0.568,1.005
57:33.3,0.226,-0.8,-0.567,1.006
57:33.3,0.226,-0.801,-0.567,1.007
57:33.3,0.226,-0.802,-0.566,1.007
57:33.3,0.226,-0.803,-0.566,1.008
57:33.3,0.225,-0.803,-0.567,1.008
57:33.4,0.226,-0.802,-0.567,1.008
57:33.4,0.226,-0.802,-0.567,1.008
